340,0.010299683,0.43081665,9.80484,04-11-2017_19-01-19-787
341,0.019989014,0.3968811,9.812134,04-11-2017_19-01-19-792
342,0.0015411377,0.3978424,9.843399,04-11-2017_19-01-19-797
343,-0.0020446777,0.42982483,9.792099,04-11-2017_19-01-19-802
344,0.02986145,0.3829956,9.75386,04-11-2017_19-01-19-807
345,0.024627686,0.4222412,9.811005,04-11-2017_19-01-19-811
346,-0.0154418945,0.4310913,9.7739105,04-11-2017_19-01-19-817
347,-0.035507202,0.45462036,9.7769165,04-11-2017_19-01-19-822
348,0.052825928,0.50027466,9.863541,04-11-2017_19-01-19-826
349,0.04508972,0.45362854,9.768234,04-11-2017_19-01-19-830
350,-0.056045532,0.41059875,9.731689,04-11-2017_19-01-19-836
351,0.4102173,0.61257935,10.296814,04-11-2017_19-01-19-841
352,0.051345825,0.49702454,10.015747,04-11-2017_19-01-19-844
353,0.5666046,0.61683655,10.194321,04-11-2017_19-01-19-849
354,0.082977295,0.8942261,11.02829,04-11-2017_19-01-19-854
355,0.30543518,1.5822601,10.516739,04-11-2017_19-01-19-859
356,0.33898926,2.0994873,10.025177,04-11-2017_19-01-19-864
357,0.0695343,2.6863556,9.85817,04-11-2017_19-01-19-869
358,-0.4234314,3.0918274,9.451569,04-11-2017_19-01-19-873
359,-0.29301453,2.9797516,8.703598,04-11-2017_19-01-19-879
360,-0.40698242,2.7532349,8.586838,04-11-2017_19-01-19-884
361,-0.32295227,2.676361,9.461227,04-11-2017_19-01-19-889
362,-0.21972656,2.5841827,9.000916,04-11-2017_19-01-19-894
363,-0.21116638,2.5417328,9.775009,04-11-2017_19-01-19-899
364,-0.03263855,2.1386108,9.652435,04-11-2017_19-01-19-904
365,-0.8427582,1.6355896,11.324326,04-11-2017_19-01-19-909
366,0.50494385,1.7311554,10.049545,04-11-2017_19-01-19-919
367,0.042099,2.2277832,9.731293,04-11-2017_19-01-19-924
368,0.22114563,2.3480377,10.162613,04-11-2017_19-01-19-928
369,0.606308,2.1548157,8.674866,04-11-2017_19-01-19-934
370,-0.47117615,1.6858368,9.478378,04-11-2017_19-01-19-938
371,0.20559692,1.564682,9.250656,04-11-2017_19-01-19-943
372,-0.2644806,1.3873444,9.092438,04-11-2017_19-01-19-948
373,0.121673584,1.1573792,9.755676,04-11-2017_19-01-19-954
374,0.62672424,0.9298401,10.013214,04-11-2017_19-01-19-957
375,0.5756531,0.632782,10.15947,04-11-2017_19-01-19-963
376,0.6857605,0.32380676,10.5776825,04-11-2017_19-01-19-968
377,0.26332092,0.23995972,10.235596,04-11-2017_19-01-19-974
378,0.24827576,0.42781067,9.77594,04-11-2017_19-01-19-977
379,-0.08627319,0.59620667,9.388214,04-11-2017_19-01-19-982
380,-0.45767212,0.8908081,8.841629,04-11-2017_19-01-19-987
381,-0.2786255,0.7574005,8.78804,04-11-2017_19-01-19-992
382,-0.34127808,0.35810852,9.003464,04-11-2017_19-01-19-997
383,-0.19641113,-0.023849487,9.5336,04-11-2017_19-01-20-002
384,0.18859863,-0.24481201,10.540024,04-11-2017_19-01-20-007
385,0.35702515,-0.3615265,10.656601,04-11-2017_19-01-20-012
386,0.32104492,-0.46546936,10.854736,04-11-2017_19-01-20-016
387,0.3534546,-0.39331055,10.776535,04-11-2017_19-01-20-022
388,0.27236938,-0.2920227,10.217468,04-11-2017_19-01-20-026
389,0.56422424,-0.068115234,9.783356,04-11-2017_19-01-20-032
390,0.47216797,0.42494202,9.078262,04-11-2017_19-01-20-036
391,0.08029175,0.8406677,8.642456,04-11-2017_19-01-20-041
392,0.056488037,1.1282959,8.746216,04-11-2017_19-01-20-045
393,-0.18154907,1.0898285,8.810272,04-11-2017_19-01-20-051
394,-0.3433838,0.6072998,9.957306,04-11-2017_19-01-20-056
395,-0.28881836,-0.05255127,10.816467,04-11-2017_19-01-20-061
396,-0.24468994,-0.3813324,11.136017,04-11-2017_19-01-20-065
397,-0.3015442,-0.512619,11.454086,04-11-2017_19-01-20-071
398,-0.452713,-0.112472534,10.473465,04-11-2017_19-01-20-076
399,-0.08457947,0.61439514,9.473999,04-11-2017_19-01-20-080
400,-0.057022095,0.84199524,9.135086,04-11-2017_19-01-20-084
401,-0.34396362,0.95518494,8.666183,04-11-2017_19-01-20-090
402,-0.15306091,1.2659912,8.660858,04-11-2017_19-01-20-097
403,-0.057113647,1.0355682,9.323746,04-11-2017_19-01-20-100
404,-0.3078308,0.45591736,10.017395,04-11-2017_19-01-20-104
405,-0.45410156,0.13420105,10.056351,04-11-2017_19-01-20-109
406,-0.39457703,0.16744995,10.6983795,04-11-2017_19-01-20-114
407,-0.4165039,0.14726257,10.032318,04-11-2017_19-01-20-119
408,-0.64404297,0.441864,9.594681,04-11-2017_19-01-20-124
409,-0.1595459,0.8617401,9.935959,04-11-2017_19-01-20-129
410,-0.15290833,0.66238403,9.292755,04-11-2017_19-01-20-134
